Kiemelt feladatként kezelik az Előszállásnál elakadt három sertésszállító jármű kimenekítését is .	jármű	8	29	
Putyin ezúttal nem zárta ki teljesen Groznij ostromát , azt hangoztatva , hogy a bázisokat és a fegyverraktárokat meg fogják semmisíteni .	fegyverraktárokat	17	36	
Majdnem minden jelentős rendezővel együtt dolgozhattam már , rengeteg közös produkcióm született Jeles Andrással , Valló Péterrel , Kiss Csabával vagy Makk Károllyal .	rendezővel	3	7	
Az orosz légierő gépei és a tüzérségi egységek ismét hevesen támadták Urusz-Martan környékét , de a várostól nyugatra elhelyezkedő csecsen erők szemmel láthatóan állták a sarat .	környékét	12	29	
A felügyeleti felszólításnak eleget téve a hó végi közgyűlésen először a részvények lebélyegzése révén 2 milliárd forinttal csökkentik a jegyzett tőkét , majd a fő tulajdonos osztrák Erste AG ugyancsak 2 milliárddal tőkésíti fel magyarországi érdekeltségét .	lebélyegzése	12	35	
Az ellenzéki pártok képviselői az alkotmányerejű törvény ellen szavaztak , egyebek között arra hivatkozva , hogy a kormánypárt nem tartja tiszteletben az alkotmányban foglaltakat , és nem hajlandó megállapodni a parlamenti választások időpontjáról sem .	alkotmányban	22	53	
Kísértetek szabadultak el a szabaddá vált nyilvánosságban , a szavak gyilkos , ordas , gonosz indulatok árján úszva szorongást , félelmet , az egyszer volt újra megtörténhetésének vélelmét keltették fel .	szorongást	18	46	
A megbeszélésen a felek elhatározták , hogy konkrét javaslatokat dolgoznak ki az adósság rendezésére .	megbeszélésen	1	6	
Posztját eddigi helyettese , Vida Ildikó vette át , akit egyébként ő hozott magával korábbi munkahelyéről .	helyettese	2	8	
Az állami televíziófelügyelet például átmenetileg némaságra ítélte az egyik kereskedelmi csatornát , mert az élesen bírálta a kabinetet a válságkezelés hiánya miatt .	válságkezelés	19	46	
— Amikor először énekelt a Carmenben , gondolt arra , hogy ötvenéves évfordulót is ünnepelhet majd ezen a színpadon ?	színpadon	18	34	
Eluralkodott a magyar politikai kultúra egyik átkos öröksége , a jogászi nyelv , melynek szavai csak a semmitmondásra , a csűrés-csavarásra , az időhúzásra , a partner elnémítására , a nyers nyelvi agresszióra alkalmasak .	kultúra	4	8	
Idén három tendenciaváltozás volt a magyar gazdaságban .	gazdaságban	6	15	
Bár Zoran Djindjics az isztambuli EBESZ-konferenciát követően bejelentette : a szerb ellenzék kész az együttműködésre .	együttműködésre	14	34	
Így került a KGB kezére az akkori olasz katonai attasé által az otthoniaknak írt titkos jelentés , sőt még a külképviselet páncélszekrényének a titkos kódja is .	kezére	4	6	
Mindaz a képzeletszülte meseelem , ami a gorillacsaládban nevelkedő embergyerek regénybeli történetének kalandos feszültséget és romantikus lendületet kölcsönzött , ezúttal a rajzfilm műfajában levetette az élő megjelenítés korlátait .	megjelenítés	26	68	
Hasonló ártámogatási rendszer működik egyébként a cukorrépa és a dohány esetében is .	cukorrépa	6	16	
— Egészséget , ha már az ember ilyen kort megért , és a nézők észrevették , megszerették .	kort	8	12	
Állítólag mindhárom személy szerepel a Mitrohin-aktákban található listán .	listán	7	20	
A szerbek most a tartomány kantonokra osztásával igyekeznek megállítani a menekülési hullámot , s megmenteni maguknak legalább a tartomány egy részét .	tartomány	4	8	
"— Tudatosan törekedett az "" ismeretlenségre "" ?"	ismeretlenségre	5	14	
Aki nemcsak az operaszínpadon remekel , hanem kiváló dalénekes és oratóriumszólista is s aki gyakorta tűz műsorára új műveket .	műsorára	16	41	
A Trajkovics-féle javaslatot a hivatalos Belgrád egyelőre nem kommentálta , ám szerbiai értesülések szerint a színfalak mögötti tárgyalások napirendjén mindig ott volt a Koszovó megosztását szorgalmazó javaslat .	napirendjén	18	46	
A kormány máris igyekszik meggátolni az iszlámista alapítványokat abban , hogy a bajbajutottakon segítsenek .	alapítványokat	7	23	
Tényleg hihetetlen , de Edgar Rice Burroughs híres regényhőse eddig már vagy ötvenszer kelt életre a mozivásznon , de rajzfilmen most először elevenednek meg kalandjai a Walt Disney Stúdió produkciójában .	rajzfilmen	19	38	
— Mozart operája örökérvényű remekmű , amelynek minden korban van mondanivalója .	korban	8	20	
Eluralkodott a magyar politikai kultúra egyik átkos öröksége , a jogászi nyelv , melynek szavai csak a semmitmondásra , a csűrés-csavarásra , az időhúzásra , a partner elnémítására , a nyers nyelvi agresszióra alkalmasak .	elnémítására	27	53	
Az 1997 novemberében még 11 millió forintos törzstőkéjű társaság tőkéjét 1998 januárjában 311 millió forintra emelte a Reichardt család .	család	18	39	
Eluralkodott a magyar politikai kultúra egyik átkos öröksége , a jogászi nyelv , melynek szavai csak a semmitmondásra , a csűrés-csavarásra , az időhúzásra , a partner elnémítására , a nyers nyelvi agresszióra alkalmasak .	semmitmondásra	17	32	
A kereszténydemokrata Tietmeyer soha nem lelkesedett az euróért ( ellentétben a pártelnök Helmut Kohllal ) , de megelégedett annyival , hogy elmondja fenntartásait , s nem tett keresztbe kancellárjának — holott akár tehetett is volna .	pártelnök	11	26	
A nagyobbik koalíciós erő , a Szolidaritás Választási Akció ( AWS ) egyik csoportja , a Katolikus Családok Szervezete tagjának számító Kapera 1991-ben már lemondani kényszerült akkori egészségügyi államtitkár-helyettesi posztjáról , mert nyilvánosan perverzeknek minősítette a homoszexuálisokat .	homoszexuálisokat	36	85	
Tényleg hihetetlen , de Edgar Rice Burroughs híres regényhőse eddig már vagy ötvenszer kelt életre a mozivásznon , de rajzfilmen most először elevenednek meg kalandjai a Walt Disney Stúdió produkciójában .	regényhőse	8	16	
Elhangzik egyszer egy mű egy koncerten , a jelen lévő néhány száz ember meghallgatja , s még akkor , ha sikert arat , sincs biztosítva , hogy legközelebb is lesz mód az előadásra .	előadásra	32	54	
Az óriási teljesítményű munkagép kezelői elcsigázottan üldögélnek az utasfülkében .	utasfülkében	8	32	
A nagy elődök ( Sean Connery , Roger Moore ) játékában fellelhető irónia Brosnannek ugyan nem az erőssége , de hál ' isten nem is erőlteti sem ő , sem a történet kiagyalói .	hál	20	33	
Az elmúlt évben főként informatikusokat , villamosmérnököket , gépészmérnököket kerestek a vállalatok , jövőre várhatóan más műszaki területekről is igényelnek szakembereket .	villamosmérnököket	6	15	
"A püspökök november közepén a Vatikánban tett "" ad limina "" látogatásuk alatt levelet adtak át az egyházfőnek , amelyben felsorolták megfontolásaikat és érveiket a tanácsadási gyakorlat ( benne az igazolások ) fenntartása mellett ."	látogatásuk	11	21	
Az elmúlt napok időjárása nyomán a Budapesttől alig 30 kilométerre fekvő pilisi települések lakói is megismerték az elszigeteltség érzését .	települések	12	25	
Az 1997 novemberében még 11 millió forintos törzstőkéjű társaság tőkéjét 1998 januárjában 311 millió forintra emelte a Reichardt család .	tőkéjét	9	24	
A kamattámogatás is differenciált : az állami garancia nélküli hitelekre 100 , a garantált hitelekre pedig a kezességvállalás mértékének növekedésével csökkenően 75 , illetve 40 százalék .	hitelekre	14	30	
Az óriási teljesítményű munkagép kezelői elcsigázottan üldögélnek az utasfülkében .	munkagép	3	11	
Hiszen a keleti szél pár másodpercen belül újra hótakarót borít rá .	másodpercen	5	11	
Azt azonban nem lehet tudni , vajon megfogadják -e legközelebb az otthonmaradásra ösztönző jó tanácsot .	otthonmaradásra	11	27	
Azelőtt az export és a beruházások játszották a főszerepet a gazdasági életben , az elmúlt év elején azonban az export dinamikája lassult , a beruházások egész évben stagnáltak , a belső fogyasztás pedig növekedett . )	főszerepet	8	17	
Az EU éppen a fal lebontásának napján tette közzé nyilatkozatát , amely szerint a cseh EU-tagság egyik fő gondja a csehországi roma népességgel való nem megfelelő bánásmód .	napján	6	12	
S azt sem , hogy emlékeik felélednek -e majd , ha jövőre kocsit kell venni az önkéntes tűzoltóknak vagy hálájuk elolvad tavasszal a ma még legyőzhetetlennek tűnő hóval együtt .	emlékeik	5	9	
Vlagyimir Putyin hangsúlyozta , hogy az új amnesztiát — amely hasonló lenne az 1994-96-os orosz-csecsen háborút követő moszkvai bűnbocsánathoz — mindenképpen megszavazná az orosz alsóház .	amnesztiát	7	19	
A gazdaság ilyen mértékű fejlődését több folyamat gerjeszti , többek között a magánosítás elterjedése és a tőkekoncentráció .	folyamat	6	18	
A magyar fővárosban december 8-án a Néprajzi Múzeumban kerül sor az album 1-től 10-ig sorszámozott példányainak az aukciójára , míg Bécsben várhatóan a jövő év februárjában rendezik meg a licitet .	aukciójára	17	30	
Tavaly az állami gabonatanács 8 millió tonna szemes terményt vett át , s a mennyiséget az idén 4,5 millióban szeretné korlátozni , mert tavaly például előfordult , hogy olcsón beszerzett iraki búzát adtak tovább a hatóságoknak .	terményt	8	17	
A tíz kis , zömében szabolcsi konzervgyár hiteleire adott 2,33 milliárd forintnyi állami garancia után ( HVG , 1999.június 19. ) a kormány újabb 5 milliárd forint értékben vállalt készfizető kezességet tartósítóipari cégek hiteleire .	kezességet	30	50	
Az államnak csupán a gazdaság szervezésében , az információ közvetítésében , az alkalmazkodás segítésében kell részt vennie , nem szabad közvetlenül beavatkoznia a gazdaságba .	segítésében	13	33	
Megszervezték ugyanis az Első Magyarországi Judaika Árverést , amelynek keretében értékes kulturális-történeti anyag — könyvek , kéziratok , kegytárgyak és festmények — kerül kalapács alá .	keretében	9	19	
Az elmúlt napok időjárása nyomán a Budapesttől alig 30 kilométerre fekvő pilisi települések lakói is megismerték az elszigeteltség érzését .	érzését	18	41	
Mint egy edényben , az üresség , azaz a lélek tölti ki a formát .	formát	13	23	
A hómentesítésre a Magyar Honvédség segítségét kérték , helikoptereikkel vittek kenyeret Bodmérre és Vértesboglárra .	kenyeret	10	26	
Valami tudat alatt mindig működött bennem , valami megérzés , hogy mikor mit vállalhatok el , s talán ennek köszönhetem , hogy most is színpadra tudok lépni .	színpadra	24	44	
Legfőképpen a Demokrata Párt és a Szerb Megújhodási Mozgalom ( SPO ) vezetőire .	vezetőire	12	31	
"A Jutarnji List című ellenzéki napilap szerdai számának címoldalán A legrosszabb várható címmel arról adott hírt , hogy "" többé már az intenzív kezelés sem segít "" az elnökön ."	címoldalán	8	22	
Az ok : Tito álmatlanságban szenvedett .	álmatlanságban	4	9	
Kulcskérdés , hogy a két említett tartományban meg tudja -e őrizni többségét , mert ha nem , akkor végleg elveszíti az esélyét annak , hogy a felsőház , a Bundesrat 69 szavazatából 35-öt megszerezzen a takarékossági csomagtervhez .	tartományban	6	13	
A meggyilkoltak persze már nem szólhatnak , az idő előtt meghaltak se , de akik valamiért tudják , hogy ott mi történt , időről időre kötelességük emlékezni .	időre	24	39	
A bizalmas együttlétek persze módot adtak némely csevegésekre is .	módot	4	11	
A szerbek most a tartomány kantonokra osztásával igyekeznek megállítani a menekülési hullámot , s megmenteni maguknak legalább a tartomány egy részét .	osztásával	6	14	
Az április 4-5-én a Budapesti Műszaki Egyetem központi épületének aulájában tartandó fórumra közel tízezer diákot várnak .	fórumra	11	18	
Az úttorlaszokat építő és folyamatosan tüntető albánok azzal indokolják viselkedésüket , hogy az oroszok elfogultak az albánokkal szemben , s a koszovói albánok elleni szerb támadásokban több száz orosz zsoldos is részt vett .	zsoldos	29	63	
 Elképzelhető , hogy a Groznijtól 20 kilométerrel délnyugatra fekvő város — az egyik legnagyobb csecsen település — lesz az első olyan hely , ahol egyesült erővel harcolnak az oroszok ellen  — mondta .	erővel	26	47	
Goebbelsi módszereket tulajdonít a díjazott újságíróknak , miközben ő maga az , aki Goebbelset követi , jóllehet , a mester jóval tehetségesebben alkalmazta a nevéről elnevezett módszert .	módszereket	1	6	
Nekem amúgy az életben maradáshoz , a mindennapi megélhetéshez hihetetlen csekély érzékem van , így könnyen beszélek és nehezen élek .	életben	3	8	
Októberben töltötte be a 85. életévét , de a kor színpadi munkáján nem hagyott nyomot .	nyomot	14	28	
A megyei mentési feladatokkal a megyei védelmi bizottságokat bízták meg , ezek irányítását és az információszolgáltatást pedig az operatív bizottság végzi .	információszolgáltatást	15	36	
"A püspökök november közepén a Vatikánban tett "" ad limina "" látogatásuk alatt levelet adtak át az egyházfőnek , amelyben felsorolták megfontolásaikat és érveiket a tanácsadási gyakorlat ( benne az igazolások ) fenntartása mellett ."	megfontolásaikat	21	42	
Akkoriban a cég — átmeneti sikerrel — megszerezte a Magyar Nemzet , az Esti Hírlap és az Expressz kiadói jogát , 1997 végén pedig megindította a Napi Magyarország című napilapot .	sikerrel	5	12	
A Nyugattól minden adandó alkalommal a Jugoszlávia elleni szankciók eltörlését kérő szerb ellenzéki vezetők , ha a gazdasági zárlat feloldását nem is , azt legalább elérték , hogy 350 tonna fűtőolajhoz jutnak a polgárok .	zárlat	18	40	
Elemzők szerint a valóságos koszovói helyzet elkendőzésében sajátos módon a nemzetközi közösség és a szerbiai hatalom egyaránt érdekelt .	elkendőzésében	6	19	
A Vecernji List című napilap úgy értesült , hogy a Dubrava kórházban lélegeztető készülékkel segítik Tudjman szervezetének működését , de az államfő nincs kómában .	készülékkel	13	32	
Az alkotmány szerint a parlament november 27-i feloszlatását követő 60 napon belül parlamenti választásokat kell tartani , de a pontos dátumról még nem született döntés .	választásokat	13	22	
Ez utóbbit növelhetik a költségek csökkentésével , a korszerűséggel , valamint a megbízhatósággal ; nem véletlen napjainkban a márkanév jelentőségének növekedése .	megbízhatósággal	12	30	
Ennek fele a jegyzett tőkét gyarapítja , másik fele a tőketartalékba kerül .	tőkét	4	10	
A tőkeemelések révén a cég 1997-től 100 százalékban Krankovics István tulajdonába került .	százalékban	7	13	
Pelagéját mindazonáltal kedvelte , jóllehet , nem is ő , hanem Rankovic mutatott férfiúi érzelmeket iránta , de hát ezt hogyan közölje a haragvó Poszeidonnal ?	érzelmeket	14	32	
Kardelj hozta a hírt , hogy valamelyik hegyi kórházukban működik egy magyar orvos , aki bizonyos helyzetekben hipnózisban altatja az operálandó betegeket .	kórházukban	8	22	
Törökországot már-már a fizetésképtelenség fenyegette : a földrengés előtti becslések az idei költségvetési deficitet 20 milliárd dollárra taksálták , miközben ugyancsak dollárban számolva 40 milliárd a belső és 100 milliárd a külső adósság .	dollárban	21	58	
II. János Pál pápa már júniusi , majd szeptemberi levelében is bírálta a német püspökségek részvételét a terhes nőknek szervezett állami tanácsadásban , azt vetve a szemükre , hogy az igazolások kiállításával lehetővé teszik meg nem született életek elpusztítását .	levelében	9	12	
Az SPO első embere , Vuk Draskovics semmit sem jelentett be , csak a szankciók feloldását sürgette .	feloldását	15	29	
A megállapodás várhatóan 2001-ben lép hatályba , miután valamennyi uniós tagország parlamentje is ratifikálta .	tagország	10	24	
Az orosz külügyminiszter mégis hajlandó hétfőn Moszkvában találkozni az EBESZ soros elnöki tisztét betöltő Knut Vollebaekkel , s tárgyalni arról , hogy EBESZ-küldöttség látogasson Csecsenföldre .	tisztét	12	39	
A Globus című zágrábi hetilap orvosi körökre hivatkozva azt jelentette , hogy bármelyik pillanatban bekövetkezhet Tudjman halála .	körökre	6	15	
A jövő év január 5-ig látható kiállításon a kerámiatárgyak mellett Balogh István Péter és Börzsönyi Kollarits Ferenc képei is bemutatkoznak .	kiállításon	6	10	
Így aztán két év múltán az ifjú már valóban a szegedi alma materben folytathatta tanulmányait , ahol — kiváló eredményei birtokában — élvezte a Nobel-díjas tudós segítőkészségét .	birtokában	20	40	
Sztálin elvtárs ugyanis , ismerve gyengéjét , összekötőként elküldte hozzá a szép kis Pelagéját , mondván : legyen , aki Tito üzeneteit eljuttatja Moszkvába .	üzeneteit	21	45	
"Olyan vagyok ebben a társadalomban , mint volt egykor a dinoszaurusz : hiába mondták neki , hogy "" Repülj ! "" , nem tudott repülni és kihalt ."	dinoszaurusz	10	20	
A cég 1997-ben 1 milliárd forint körüli árbevétel mellett 500 millió forintos adózás előtti nyereséget ért el , míg tavaly az orosz válság hatására árbevételük 600 millió forintra , eredményük 140 millió forintra csökkent .	árbevételük	24	42	
Dubcekről ugyanis közismert volt , hogy következetes híve — Václav Havellal együtt — a csehek és szlovákok közös államának , és a két nemzet közötti vitás kérdéseket tárgyalások útján , de az állami keretek megőrzésével szeretné megoldani .	megőrzésével	34	64	
Tisztségviselők például arra szólítják fel a donorokat , hogy a török Vörös Félhold szervezetnek küldjék adományaikat , az iszlámbarát csoportoknak , mint például a Mazlum-Der alapítványnak pedig megtiltották , hogy segélyt gyűjtsenek és osszanak szét .	donorokat	6	16	
Az újság szerint az államfőt november 1-jén már későn — legalább két nappal bélátfúródása után — operálták meg , ami súlyos hashártyagyulladást és vérmérgezést okozott szervezetében .	újság	1	3	
"Ennek érdekében egyensúlyban kell tartani a növekedés , az egyensúly , az infláció , valamint a foglalkoztatás "" bűvös négyzetét "" ."	növekedés	6	15	
Más városokban sem sokkal jobb a helyzet : Gnjilanéban néhány nappal ezelőtt egy szerb tulajdonban lévő videotékára dobtak kézigránátokat .	videotékára	16	30	
Felszabadultak a szavak , de mindenki meglepetésre erejük elapadt , igazuk és szépségük eltűnt .	meglepetésre	6	18	
Így például Bécsben és Budapesten is tíz-tíz számozott kötet kerül kalapács alá , s az árverésen összegyűlt összeget tíz-tíz alapítványnak ajánlják fel .	árverésen	15	23	
A szerbek nem csak Orahovacban érzik magukat szorongatva : múlt hét elején a tartományi székhelyen , Pristinában , három szerb nőt bántalmaztak albán támadók , s ismeretlen fegyveresek rálőttek két cigány férfire is .	székhelyen	14	32	
A tekintélyelvű , totalitárius hatalom szótára ugyanis mindig szemben állt a hatalom nélküliek szótárával , melyből szép és igaz mondatok fakadtak .	szótárával	13	29	
Ami helyettük maradt , az nem több , mint fonémák zagyva halmaza , melynek jelentését a hatalom és egyes-egyedül a hatalom képes csak megszabni , nem számít a konvenció , de még a közvetlen tapasztalat sem .	fonémák	9	13	
Bülent Ecevit török kormányfő pedig jelezte , szeptember végi washingtoni látogatásán kérni fogja az Egyesült Államok segítségét török építési kötvény tengerentúli kibocsátásához 5 milliárd dollár értékben .	látogatásán	10	25	
A Trajkovics-tervezet a szerbeket hozná kedvezőbb helyzetbe , hiszen épp ezekben a körzetekben találhatóak a tartomány legjobb bányái és legnagyobb ipari üzemei .	bányái	17	38	
A fejlesztési terv ezért most elsősorban felkiáltójelként funkcionál , ami felhívja a figyelmet arra : mekkora szakadék tátong a van és a kell között .	szakadék	16	39	
Az azóta eltelt évtizedek alatt a fiatal baritonistából a magyar zenei élet egyik vezető alakja , élő legenda vált .	évtizedek	3	10	
A horvát elnök egészségi állapota mindeközben tovább romlott , és sajtóértesülések szerint egy neves horvát építészt már felkértek arra , hogy tervezze meg Franjo Tudjman síremlékét .	állapota	4	9	
Ki újjászületve , ki saját nyomdokain haladva .	nyomdokain	5	13	
Szekszárdon a 6-os úton parkolóba terelték az arra tartókat , s számukra itt pihenő-melegedő helyet alakítottak ki — tájékoztatta lapunkat Schieber József , a Polgári Védelem Országos Parancsnokságának szóvivője .	úton	3	9	
A festmény- , könyv- és műtárgy-aukcióknak különleges kultusza alakult ki az utóbbi időben Magyarországon .	kultusza	7	19	
A judaika-árverés szervezői azt remélik , hogy ez az újfajta , tematikus aukció új színfoltot hoz az őszi árverési dömpingbe , és új távlatokat nyit a gyűjtők előtt .	szervezői	2	8	
Egy év után Simicska Lajos feladta : az adóhivatal elnöke családi halálesetekre és az ellene irányuló folyamatos támadásokra hivatkozva kedden — miután találkozott Orbán Viktor miniszterelnökkel — lemondott .	támadásokra	17	39	
Dubceknak az volt az álláspontja , hogy a közös állam szétválasztása egyes cseh és szlovák politikusok egyéni ambícióit szolgálhatja ugyan , de semmiképpen nem a két nép érdekeit .	szétválasztása	10	21	
Az alkotmány szerint a parlament november 27-i feloszlatását követő 60 napon belül parlamenti választásokat kell tartani , de a pontos dátumról még nem született döntés .	feloszlatását	7	11	
A tárgyak még ma megtekinthetők a Biblical World Galleryben , a Wesselényi u . 13. szám alatt , az árverés pedig vasárnap délelőtt 10 órakor kezdődik a Hotel Atrium Hyatt Kármán termében .	termében	31	54	
Aki nemcsak az operaszínpadon remekel , hanem kiváló dalénekes és oratóriumszólista is s aki gyakorta tűz műsorára új műveket .	operaszínpadon	3	9	
A kormányhatározat által nyújtott lehetőség alapján 11,5 milliárd forint új hitelt vehetnek fel a tartósítóipari termékeket gyártók , a nyolc hónapos futamidejű konstrukcióban a tőketörlesztésre négy hónap moratóriumot kapnak .	tőketörlesztésre	24	57	
Eluralkodott a magyar politikai kultúra egyik átkos öröksége , a jogászi nyelv , melynek szavai csak a semmitmondásra , a csűrés-csavarásra , az időhúzásra , a partner elnémítására , a nyers nyelvi agresszióra alkalmasak .	időhúzásra	23	45	
A felügyeleti felszólításnak eleget téve a hó végi közgyűlésen először a részvények lebélyegzése révén 2 milliárd forinttal csökkentik a jegyzett tőkét , majd a fő tulajdonos osztrák Erste AG ugyancsak 2 milliárddal tőkésíti fel magyarországi érdekeltségét .	eleget	3	12	
Vegyük példaként a legutóbbi szemantikai puccsot , mely a magánlevél jelentését forgatta fel keresztül-kasul .	jelentését	10	26	
A kormány máris igyekszik meggátolni az iszlámista alapítványokat abban , hogy a bajbajutottakon segítsenek .	bajbajutottakon	12	33	
A belpolitikai és jogi csatározásokban formálódott orosz restitúciós törvény értelmében Magyarország igényt tarthat Oroszországba elszármazott műkincseinek nagy részére .	csatározásokban	4	13	
"A támadásokkal párhuzamosan folytatódik a "" rábeszélés "" is : az albánok számtalanszor érdeklődnek szerb szomszédaiknál , eladó -e az ingatlan ."	ingatlan	20	52	
A fővároshoz közeli kisvárosokban , községekben élőknek azonban alighanem újdonság , hogy ezúttal vagy fél napon át ki sem mozdulhattak otthonukból .	községekben	5	11	
Fejérben volt a legkritikusabb a helyzet : 8 települést egyáltalán nem lehet megközelíteni , s időlegesen elvesztette kapcsolatát a külvilággal Lepsény és Enying is .	külvilággal	19	45	
De kaptam felkérést a Budapesti Csellóegyüttestől és egy férfi-énekszextettől is , úgyhogy szerencsére bőven el vagyok látva feladatokkal .	felkérést	2	7	
Jung mondta , ha az autó befordul a sarkon , nem látjuk , de attól még létezik .	autó	5	8	
Az árindex várhatóan 8 százalékos lesz .	árindex	1	4	
A hómentesítésre a Magyar Honvédség segítségét kérték , helikoptereikkel vittek kenyeret Bodmérre és Vértesboglárra .	helikoptereikkel	8	21	
Bécs Budapest - Wien Budapest 2000 címmel kétnyelvű album látott napvilágot a Well-Press Kiadó gondozásában .	napvilágot	10	19	
A Vezér például bevallotta , hogy számára a szerelem hozza el a szublimálás élményét , miután az alkoholtól — ami merőben idegen a balkáni lélektől — semminemű feloldódást nem nyer .	szublimálás	12	24	
Meg kell teremteni a versenygazdaság infrastrukturális feltételeit , a közlekedési úthálózatot ( ezen a téren van a legnagyobb elmaradás ) , a korszerű kommunikációs és pénzügyi rendszert .	rendszert	26	55	
Önkéntesek hordták a vizet és az élelmet , a törmelék elszállítását — ha kellett , puszta kézzel — maguk szervezték meg .	élelmet	6	15	
A tőkeemelésben mindazonáltal a kisbefektetők nem vehetnek részt , mivel egyúttal az Erste átalakul zártkörű társasággá , amelynek viszont tagjai maradnak azok , akik nem élnek a pénzintézet visszavásárlási ajánlatával .	tőkeemelésben	1	7	
Az isztambuli értéktőzsdén ( ISE ) jegyzett 279 vállalat zöme a Márvány-tenger földrengés által sújtott keleti partvidékén és környékén — Törökország ipari szívében — vert tanyát , de többségük a börzéhez eljuttatott jelentésében nem tesz említést jelentősebb károkról .	szívében	22	54	
S miközben Törökország ásványkincsekben szegény , külkereskedelme gyors ütemben bővül .	ütemben	8	28	
Martonyi János vasárnap kezdődő moszkvai hivatalos látogatásának célja , hogy partnerével , Igor Ivanovval szót váltson időszerű nemzetközi kérdésekről és a kétoldalú kapcsolatokról — tájékoztatta lapunkat Kontra Ferenc , a Külügyminisztérium főosztályvezető-helyettese .	partnerével	10	23	
Októberben töltötte be a 85. életévét , de a kor színpadi munkáján nem hagyott nyomot .	Októberben	0	4	
Az újság szerint az államfőt november 1-jén már későn — legalább két nappal bélátfúródása után — operálták meg , ami súlyos hashártyagyulladást és vérmérgezést okozott szervezetében .	vérmérgezést	23	48	
Kouchnerhez hasonlóan a tanács többi tagja sem tudja még , miképpen lehetne szavatolni a szerb kisebbség biztonságát , s így a kérdés valószínűleg még többször napirendre kerül a testület ülésein .	ülésein	29	51	
Orbán Viktor kormányfő állítólag nem kérte a távozást , Járai Zsigmond pénzügyminiszter pedig elégedetten szólt Simicska szakmai munkájáról .	távozást	7	16	
Az egyetemen immár hagyománnyá vált az egy hónapos Felkészítő Napok rendezvénysorozat , amelyen az álláskeresés módszereit ismerhetik meg jobban a hallgatók ; hogyan viselkedjenek , kommunikáljanak , miként mutassák be tudásukat , képességeiket egy interjú során .	álláskeresés	14	38	
Itt minden megtörténhet egy az egyben , még az is , hogy Tarzan beszélget az állatokkal , hogy úgy mozog , mint ők , akiktől a dzsungelélet minden fortélyát el kellett tanulnia az életben maradáshoz .	fortélyát	28	46	
Zsoldos Árpád is jól ismert és kedvelt színész Magyarországon : elég , ha csak a szentgyörgyi színház nagy sikerű Hegedűs a háztetőn című musicaljében nyújtott madárcsontú , mégis hihetetlenül erős Tevje-alakítására gondolunk .	Tevje-alakítására	30	62	
Az elzárt falvak hamarosan ellátási problémákkal nézhetnek szembe , így előkészítettek matracot , takarókat a számukra .	falvak	2	7	
"Zoran Zsivkovics polgármester hivatalában elmondták : semmiféle ünnepséget nem szerveztek a városban ebből az alkalomból , minthogy "" már maga az ünnep , hogy a meleg lesz a lakásokban "" ."	ünnep	21	47	
A gyerek keresztelkedjen ki , s már mint katolikus menjen el a bolognai universitasra .	universitasra	13	26	
Az egyetemen immár hagyománnyá vált az egy hónapos Felkészítő Napok rendezvénysorozat , amelyen az álláskeresés módszereit ismerhetik meg jobban a hallgatók ; hogyan viselkedjenek , kommunikáljanak , miként mutassák be tudásukat , képességeiket egy interjú során .	képességeiket	32	81	
Gyógyszer , műszer itt volt elég — az angolok ejtőernyőjével küldték az utánpótlást — , csak éppen orvosból volt hiány .	utánpótlást	12	31	
Meglepett , amikor ezekre a szerepekre felkértek , hiszen voltam alvilági főnök és őrült SS-tiszt , játszhattam a Balekok és banditákban , valamint a Hány az óra , Vekker úr ? című produkciókban .	SS-tiszt	14	32	
Az emberek valamiféle belső kényszertől hajtva elindulnak — tűzön-vízen át .	tűzön-vízen	8	23	
"De talán a legnagyobb bók az volt az életemben , amit Gábor Miklós mondott nekem : "" Ha téged nézlek a színpadon , nem veszem észre , hogy énekelsz . """	életemben	8	13	
A 6-os úton keletkezett torlódás miatt bizonytalan időre lezárták a dunaföldvári hidat .	hidat	11	27	
Egy magángyűjtemény képei címmel nyílik kiállítás ma a budapesti Szépművészeti Múzeumban .	képei	2	11	
Aki nemcsak az operaszínpadon remekel , hanem kiváló dalénekes és oratóriumszólista is s aki gyakorta tűz műsorára új műveket .	oratóriumszólista	10	27	
 A fiatal zeneakadémistát hibátlan alakításával , szép baritonjával a közönség azonnal szívébe zárta , hangosan ünnepelte . 	baritonjával	8	23	
S azt sem , hogy emlékeik felélednek -e majd , ha jövőre kocsit kell venni az önkéntes tűzoltóknak vagy hálájuk elolvad tavasszal a ma még legyőzhetetlennek tűnő hóval együtt .	hóval	27	63	
Hacsak a jugoszláv utakon , némi hatósági közreműködéssel , lába nem kél a szállítmánynak .	lába	9	24	
Az AIDS különösen gyorsan terjed a Szovjetunió utódállamaiban — állítja a jelentés .	utódállamaiban	7	19	
"A támadásokkal párhuzamosan folytatódik a "" rábeszélés "" is : az albánok számtalanszor érdeklődnek szerb szomszédaiknál , eladó -e az ingatlan ."	támadásokkal	1	5	
1992-ben ő volt az Öregasszony Spiró György Csirkefejének Szamos-parti előadásában az Anya szerepét alakította Camus A félreértés című színművében .	előadásában	9	23	
Így szólt egy rádiókritika az 1949. október 18-i Carmen-előadás Moraleséről , Melis György első operaházi fellépéséről .	Carmen-előadás	8	14	
